Tidspunkt,Trafikkmengde,Globalstraling,Solskinstid,Lufttemperatur,Vindretning,Vindstyrke,Vindkast
2023-02-13 18:00,64.0,0.0,0.0,6.066666666666666,148.66666666666666,2.3666666666666667,3.1
2023-02-13 19:00,33.0,0.0,0.0,5.900000000000001,152.66666666666666,1.7333333333333334,3.0500000000000003
2023-02-13 20:00,30.0,1.0166666666666668,0.0,5.900000000000001,158.5,2.8166666666666664,4.0
2023-02-13 21:00,28.0,0.7000000000000001,0.0,5.900000000000001,177.83333333333334,1.7166666666666668,3.1999999999999997
2023-02-13 22:00,13.0,0.8333333333333334,0.0,5.966666666666666,180.0,1.6333333333333335,3.0500000000000003
2023-02-13 23:00,6.0,0.82,0.0,6.0,173.5,1.6166666666666665,3.15
2023-02-14 00:00,1.0,0.85,0.0,6.033333333333334,161.0,2.0166666666666666,3.9
2023-02-14 01:00,0.0,0.75,0.0,5.916666666666667,160.16666666666666,2.35,3.9499999999999997
2023-02-14 02:00,1.0,0.6833333333333332,0.0,5.900000000000001,163.5,1.8,3.15
2023-02-14 03:00,0.0,0.7000000000000001,0.0,5.8500000000000005,154.83333333333334,1.7666666666666666,3.25
2023-02-14 04:00,1.0,0.8166666666666668,0.0,5.75,146.16666666666666,1.95,3.8000000000000003
2023-02-14 05:00,6.0,0.9166666666666666,0.0,5.599999999999999,147.8,2.716666666666667,4.8500000000000005
2023-02-14 06:00,35.0,1.05,0.0,5.466666666666666,151.83333333333334,2.9333333333333336,5.25
2023-02-14 07:00,178.0,2.0,0.0,5.2,155.0,3.3166666666666664,5.8
2023-02-14 08:00,242.0,7.766666666666667,0.0,5.083333333333333,151.5,3.8333333333333335,6.8999999999999995
2023-02-14 09:00,81.0,18.400000000000002,0.0,4.966666666666667,152.33333333333334,5.283333333333333,9.633333333333333
2023-02-14 10:00,33.0,46.76666666666667,0.0,5.0600000000000005,134.5,5.55,9.433333333333332
2023-02-14 11:00,37.0,92.73333333333333,0.0,5.516666666666667,137.5,5.916666666666667,10.4
2023-02-14 12:00,40.0,96.45,0.0,5.766666666666667,138.0,5.8999999999999995,10.799999999999999
2023-02-14 13:00,41.0,50.96666666666667,0.0,5.900000000000001,144.66666666666666,4.883333333333334,8.35
2023-02-14 14:00,73.0,35.06666666666667,0.0,5.900000000000001,135.83333333333334,4.816666666666666,8.333333333333334
2023-02-14 15:00,181.0,13.216666666666669,0.0,5.900000000000001,143.0,4.833333333333333,8.700000000000001
2023-02-14 16:00,247.0,1.4166666666666667,0.0,5.833333333333333,142.0,4.716666666666667,8.633333333333333
2023-02-14 17:00,92.0,0.0,0.0,5.783333333333334,139.0,5.383333333333333,10.016666666666667
2023-02-14 18:00,50.0,0.0,0.0,5.8,139.33333333333334,5.066666666666666,8.583333333333334
2023-02-14 19:00,30.0,0.0,0.0,5.916666666666667,139.83333333333334,5.233333333333333,9.666666666666666
2023-02-14 20:00,22.0,0.0,0.0,5.900000000000001,138.5,5.6000000000000005,9.883333333333333
2023-02-14 21:00,15.0,0.0,0.0,5.900000000000001,149.0,4.1499999999999995,7.6499999999999995
2023-02-14 22:00,24.0,0.0,0.0,5.933333333333334,144.4,4.466666666666667,8.033333333333333
2023-02-14 23:00,6.0,0.0,0.0,5.933333333333334,151.5,4.466666666666667,7.25
2023-02-15 00:00,1.0,0.26666666666666666,0.0,6.05,140.33333333333334,4.333333333333333,7.3
2023-02-15 01:00,0.0,3.15,0.0,6.0,136.83333333333334,5.3999999999999995,8.6
2023-02-15 02:00,1.0,3.3666666666666667,0.0,5.983333333333333,148.83333333333334,5.916666666666667,8.9
2023-02-15 03:00,1.0,3.3499999999999996,0.0,5.983333333333333,141.16666666666666,5.916666666666667,9.616666666666667
2023-02-15 04:00,1.0,3.1999999999999997,0.0,5.983333333333333,150.33333333333334,7.166666666666667,10.666666666666666
2023-02-15 05:00,5.0,3.1333333333333333,0.0,6.433333333333334,159.66666666666666,7.8999999999999995,11.35
2023-02-15 06:00,36.0,2.983333333333333,0.0,6.783333333333334,153.33333333333334,6.516666666666667,9.816666666666666
2023-02-15 07:00,162.0,6.0,0.0,7.166666666666667,153.0,6.833333333333333,10.216666666666667
2023-02-15 08:00,247.0,25.666666666666668,0.0,7.5,152.5,6.233333333333333,9.383333333333333
2023-02-15 09:00,59.0,35.61666666666667,0.0,7.783333333333334,151.5,6.716666666666666,9.95
2023-02-15 10:00,36.0,81.66666666666667,0.0,8.35,153.33333333333334,7.1499999999999995,10.299999999999999
